[2021-08-23 17:33:54,037][SpringContextShutdownHook][manage-tax][org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor:218][shutdown][INFO ][][] =>Shutting down ExecutorService 'applicationTaskExecutor'
[2021-08-23 17:35:58,603][main][manage-tax][org.apache.catalina.core.StandardEngine:173][log][INFO ][][] =>Starting Servlet engine: [Apache Tomcat/9.0.39]
[2021-08-23 17:35:58,754][main][manage-tax][org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:173][log][INFO ][][] =>Initializing Spring embedded WebApplicationContext
[2021-08-23 17:35:58,755][main][manage-tax][org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:289][prepareWebApplicationContext][INFO ][][] =>Root WebApplicationContext: initialization completed in 1366 ms
[2021-08-23 17:35:58,977][main][manage-tax][org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor:181][initialize][INFO ][][] =>Initializing ExecutorService 'applicationTaskExecutor'
[2021-08-23 17:35:59,107][main][manage-tax][org.thymeleaf.templatemode.TemplateMode:150][parse][WARN ][][] =>[THYMELEAF][main] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
[2021-08-23 17:35:59,504][main][manage-tax][org.yeauty.standard.ServerEndpointExporter:77][init][INFO ][][] =>[34mNetty WebSocket started on port: 8086 with context path(s): '/imserver/{clientOrderId}' .[0m
[2021-08-23 17:35:59,509][main][manage-tax][org.apache.coyote.http11.Http11NioProtocol:173][log][INFO ][][] =>Starting ProtocolHandler ["http-nio-19003"]
[2021-08-23 17:35:59,523][main][manage-tax][org.springframework.boot.web.embedded.tomcat.TomcatWebServer:220][start][INFO ][][] =>Tomcat started on port(s): 19003 (http) with context path ''
[2021-08-23 17:35:59,531][main][manage-tax][com.zt.javastudy.JavaStudyApplication:61][logStarted][INFO ][][] =>Started JavaStudyApplication in 2.916 seconds (JVM running for 4.402)
[2021-08-23 17:35:59,533][main][manage-tax][com.zt.javastudy.JavaStudyApplication:34][main][INFO ][][] =>java-study ok.....
[2021-08-23 17:35:59,533][main][manage-tax][com.zt.javastudy.JavaStudyApplication:35][main][ERROR][][] =>slf4j ok.........
[2021-08-23 17:36:13,204][http-nio-19003-exec-3][manage-tax][org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:173][log][INFO ][][] =>Initializing Spring DispatcherServlet 'dispatcherServlet'
[2021-08-23 17:36:13,204][http-nio-19003-exec-3][manage-tax][org.springframework.web.servlet.DispatcherServlet:525][initServletBean][INFO ][][] =>Initializing Servlet 'dispatcherServlet'
[2021-08-23 17:36:13,205][http-nio-19003-exec-3][manage-tax][org.springframework.web.servlet.DispatcherServlet:547][initServletBean][INFO ][][] =>Completed initialization in 0 ms
[2021-08-23 17:37:15,650][SpringContextShutdownHook][manage-tax][org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor:218][shutdown][INFO ][][] =>Shutting down ExecutorService 'applicationTaskExecutor'
[2021-08-23 17:37:22,854][main][manage-tax][com.zt.javastudy.JavaStudyApplication:55][logStarting][INFO ][][] =>Starting JavaStudyApplication using Java 1.8.0_212 on jl-zhengtao with PID 43548 (D:\item\java-study\target\classes started by zhengtao in D:\item\java-study)
[2021-08-23 17:37:22,856][main][manage-tax][com.zt.javastudy.JavaStudyApplication:664][logStartupProfileInfo][INFO ][][] =>The following profiles are active: dev
[2021-08-23 17:37:23,668][main][manage-tax][org.springframework.boot.web.embedded.tomcat.TomcatWebServer:108][initialize][INFO ][][] =>Tomcat initialized with port(s): 19003 (http)
[2021-08-23 17:37:23,674][main][manage-tax][org.apache.coyote.http11.Http11NioProtocol:173][log][INFO ][][] =>Initializing ProtocolHandler ["http-nio-19003"]
[2021-08-23 17:37:23,675][main][manage-tax][org.apache.catalina.core.StandardService:173][log][INFO ][][] =>Starting service [Tomcat]
[2021-08-23 17:37:23,675][main][manage-tax][org.apache.catalina.core.StandardEngine:173][log][INFO ][][] =>Starting Servlet engine: [Apache Tomcat/9.0.39]
[2021-08-23 17:37:23,739][main][manage-tax][org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:173][log][INFO ][][] =>Initializing Spring embedded WebApplicationContext
[2021-08-23 17:37:23,739][main][manage-tax][org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:289][prepareWebApplicationContext][INFO ][][] =>Root WebApplicationContext: initialization completed in 844 ms
[2021-08-23 17:37:23,915][main][manage-tax][org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor:181][initialize][INFO ][][] =>Initializing ExecutorService 'applicationTaskExecutor'
[2021-08-23 17:37:24,040][main][manage-tax][org.thymeleaf.templatemode.TemplateMode:150][parse][WARN ][][] =>[THYMELEAF][main] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
[2021-08-23 17:37:24,403][main][manage-tax][org.yeauty.standard.ServerEndpointExporter:77][init][INFO ][][] =>[34mNetty WebSocket started on port: 8086 with context path(s): '/imserver/{clientOrderId}' .[0m
[2021-08-23 17:37:24,407][main][manage-tax][org.apache.coyote.http11.Http11NioProtocol:173][log][INFO ][][] =>Starting ProtocolHandler ["http-nio-19003"]
[2021-08-23 17:37:24,420][main][manage-tax][org.springframework.boot.web.embedded.tomcat.TomcatWebServer:220][start][INFO ][][] =>Tomcat started on port(s): 19003 (http) with context path ''
[2021-08-23 17:37:24,427][main][manage-tax][com.zt.javastudy.JavaStudyApplication:61][logStarted][INFO ][][] =>Started JavaStudyApplication in 1.958 seconds (JVM running for 2.704)
[2021-08-23 17:37:24,428][main][manage-tax][com.zt.javastudy.JavaStudyApplication:34][main][INFO ][][] =>java-study ok.....
[2021-08-23 17:37:24,429][main][manage-tax][com.zt.javastudy.JavaStudyApplication:35][main][ERROR][][] =>slf4j ok.........
[2021-08-23 17:37:33,294][http-nio-19003-exec-1][manage-tax][org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:173][log][INFO ][][] =>Initializing Spring DispatcherServlet 'dispatcherServlet'
[2021-08-23 17:37:33,294][http-nio-19003-exec-1][manage-tax][org.springframework.web.servlet.DispatcherServlet:525][initServletBean][INFO ][][] =>Initializing Servlet 'dispatcherServlet'
[2021-08-23 17:37:33,295][http-nio-19003-exec-1][manage-tax][org.springframework.web.servlet.DispatcherServlet:547][initServletBean][INFO ][][] =>Completed initialization in 1 ms
[2021-08-23 17:40:29,493][SpringContextShutdownHook][manage-tax][org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor:218][shutdown][INFO ][][] =>Shutting down ExecutorService 'applicationTaskExecutor'
[2021-08-23 17:40:41,475][main][manage-tax][com.zt.javastudy.JavaStudyApplication:55][logStarting][INFO ][][] =>Starting JavaStudyApplication using Java 1.8.0_212 on jl-zhengtao with PID 1792 (D:\item\java-study\target\classes started by zhengtao in D:\item\java-study)
[2021-08-23 17:40:41,476][main][manage-tax][com.zt.javastudy.JavaStudyApplication:664][logStartupProfileInfo][INFO ][][] =>The following profiles are active: dev
[2021-08-23 17:40:42,229][main][manage-tax][org.springframework.boot.web.embedded.tomcat.TomcatWebServer:108][initialize][INFO ][][] =>Tomcat initialized with port(s): 19003 (http)
[2021-08-23 17:40:42,235][main][manage-tax][org.apache.coyote.http11.Http11NioProtocol:173][log][INFO ][][] =>Initializing ProtocolHandler ["http-nio-19003"]
[2021-08-23 17:40:42,235][main][manage-tax][org.apache.catalina.core.StandardService:173][log][INFO ][][] =>Starting service [Tomcat]
[2021-08-23 17:40:42,236][main][manage-tax][org.apache.catalina.core.StandardEngine:173][log][INFO ][][] =>Starting Servlet engine: [Apache Tomcat/9.0.39]
[2021-08-23 17:40:42,311][main][manage-tax][org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:173][log][INFO ][][] =>Initializing Spring embedded WebApplicationContext
[2021-08-23 17:40:42,311][main][manage-tax][org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:289][prepareWebApplicationContext][INFO ][][] =>Root WebApplicationContext: initialization completed in 803 ms
[2021-08-23 17:40:42,490][main][manage-tax][org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor:181][initialize][INFO ][][] =>Initializing ExecutorService 'applicationTaskExecutor'
[2021-08-23 17:40:42,638][main][manage-tax][org.thymeleaf.templatemode.TemplateMode:150][parse][WARN ][][] =>[THYMELEAF][main] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
[2021-08-23 17:40:42,987][main][manage-tax][org.yeauty.standard.ServerEndpointExporter:77][init][INFO ][][] =>[34mNetty WebSocket started on port: 8086 with context path(s): '/imserver/{clientOrderId}' .[0m
[2021-08-23 17:40:42,992][main][manage-tax][org.apache.coyote.http11.Http11NioProtocol:173][log][INFO ][][] =>Starting ProtocolHandler ["http-nio-19003"]
[2021-08-23 17:40:43,004][main][manage-tax][org.springframework.boot.web.embedded.tomcat.TomcatWebServer:220][start][INFO ][][] =>Tomcat started on port(s): 19003 (http) with context path ''
[2021-08-23 17:40:43,012][main][manage-tax][com.zt.javastudy.JavaStudyApplication:61][logStarted][INFO ][][] =>Started JavaStudyApplication in 1.891 seconds (JVM running for 3.365)
[2021-08-23 17:40:43,014][main][manage-tax][com.zt.javastudy.JavaStudyApplication:34][main][INFO ][][] =>java-study ok.....
[2021-08-23 17:40:43,014][main][manage-tax][com.zt.javastudy.JavaStudyApplication:35][main][ERROR][][] =>slf4j ok.........
[2021-08-23 17:41:05,109][http-nio-19003-exec-1][manage-tax][org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:173][log][INFO ][][] =>Initializing Spring DispatcherServlet 'dispatcherServlet'
[2021-08-23 17:41:05,109][http-nio-19003-exec-1][manage-tax][org.springframework.web.servlet.DispatcherServlet:525][initServletBean][INFO ][][] =>Initializing Servlet 'dispatcherServlet'
[2021-08-23 17:41:05,110][http-nio-19003-exec-1][manage-tax][org.springframework.web.servlet.DispatcherServlet:547][initServletBean][INFO ][][] =>Completed initialization in 1 ms
[2021-08-23 17:43:44,046][SpringContextShutdownHook][manage-tax][org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor:218][shutdown][INFO ][][] =>Shutting down ExecutorService 'applicationTaskExecutor'
[2021-08-23 17:43:51,629][main][manage-tax][com.zt.javastudy.JavaStudyApplication:55][logStarting][INFO ][][] =>Starting JavaStudyApplication using Java 1.8.0_212 on jl-zhengtao with PID 24268 (D:\item\java-study\target\classes started by zhengtao in D:\item\java-study)
[2021-08-23 17:43:51,630][main][manage-tax][com.zt.javastudy.JavaStudyApplication:664][logStartupProfileInfo][INFO ][][] =>The following profiles are active: dev
[2021-08-23 17:43:52,560][main][manage-tax][org.springframework.boot.web.embedded.tomcat.TomcatWebServer:108][initialize][INFO ][][] =>Tomcat initialized with port(s): 19003 (http)
[2021-08-23 17:43:52,565][main][manage-tax][org.apache.coyote.http11.Http11NioProtocol:173][log][INFO ][][] =>Initializing ProtocolHandler ["http-nio-19003"]
[2021-08-23 17:43:52,566][main][manage-tax][org.apache.catalina.core.StandardService:173][log][INFO ][][] =>Starting service [Tomcat]
[2021-08-23 17:43:52,566][main][manage-tax][org.apache.catalina.core.StandardEngine:173][log][INFO ][][] =>Starting Servlet engine: [Apache Tomcat/9.0.39]
[2021-08-23 17:43:52,629][main][manage-tax][org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:173][log][INFO ][][] =>Initializing Spring embedded WebApplicationContext
[2021-08-23 17:43:52,630][main][manage-tax][org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:289][prepareWebApplicationContext][INFO ][][] =>Root WebApplicationContext: initialization completed in 912 ms
[2021-08-23 17:43:52,803][main][manage-tax][org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor:181][initialize][INFO ][][] =>Initializing ExecutorService 'applicationTaskExecutor'
[2021-08-23 17:43:52,922][main][manage-tax][org.thymeleaf.templatemode.TemplateMode:150][parse][WARN ][][] =>[THYMELEAF][main] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
[2021-08-23 17:43:53,268][main][manage-tax][org.yeauty.standard.ServerEndpointExporter:77][init][INFO ][][] =>[34mNetty WebSocket started on port: 8086 with context path(s): '/imserver/{clientOrderId}' .[0m
[2021-08-23 17:43:53,273][main][manage-tax][org.apache.coyote.http11.Http11NioProtocol:173][log][INFO ][][] =>Starting ProtocolHandler ["http-nio-19003"]
[2021-08-23 17:43:53,286][main][manage-tax][org.springframework.boot.web.embedded.tomcat.TomcatWebServer:220][start][INFO ][][] =>Tomcat started on port(s): 19003 (http) with context path ''
[2021-08-23 17:43:53,293][main][manage-tax][com.zt.javastudy.JavaStudyApplication:61][logStarted][INFO ][][] =>Started JavaStudyApplication in 2.084 seconds (JVM running for 2.889)
[2021-08-23 17:43:53,296][main][manage-tax][com.zt.javastudy.JavaStudyApplication:34][main][INFO ][][] =>java-study ok.....
[2021-08-23 17:43:53,296][main][manage-tax][com.zt.javastudy.JavaStudyApplication:35][main][ERROR][][] =>slf4j ok.........
[2021-08-23 17:44:03,887][http-nio-19003-exec-1][manage-tax][org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:173][log][INFO ][][] =>Initializing Spring DispatcherServlet 'dispatcherServlet'
[2021-08-23 17:44:03,887][http-nio-19003-exec-1][manage-tax][org.springframework.web.servlet.DispatcherServlet:525][initServletBean][INFO ][][] =>Initializing Servlet 'dispatcherServlet'
[2021-08-23 17:44:03,888][http-nio-19003-exec-1][manage-tax][org.springframework.web.servlet.DispatcherServlet:547][initServletBean][INFO ][][] =>Completed initialization in 1 ms
